    feature,importance
remaining_lease_94 years 05 months,4.700171338849464e-06
street_name_LOR 8 TOA PAYOH,4.6952588654730035e-06
nearest_supermarket_name_CS33,4.677341097176208e-06
nearest_supermarket_name_FP69,4.656841485275655e-06
block_3,4.635947114153702e-06
nearest_mall_name_Century Square,4.614453442315027e-06
nearest_supermarket_name_FP11,4.585668542946202e-06
nearest_supermarket_name_FP40,4.563106198850605e-06
remaining_lease_94 years 08 months,4.561292718332649e-06
nearest_top_primary_name.1_Ai Tong School,4.554008026075934e-06
street_name_MOH GUAN TER,4.548284928319836e-06
nearest_hospital_name_Yishun Community Hospital,4.539300767943128e-06
remaining_lease_95 years,4.5345997080592685e-06
nearest_top_primary_name_Ai Tong School,4.50249141886179e-06
nearest_bus_interchange_name_Bishan Interchange,4.499267628075725e-06
month_2017-09-01,4.467093465848039e-06
nearest_supermarket_name_FP88,4.451353924568736e-06
month_2018-02-01,4.447806503557533e-06
nearest_hospital_name_St. Andrew's Community Hospital,4.4293165373144655e-06
month_2019-01-01,4.389734121439687e-06
street_name_KIM TIAN PL,4.342329475761186e-06
street_name_JURONG EAST ST 31,4.306853809369277e-06
nearest_supermarket_name_SS76,4.298027537764735e-06
nearest_top_secondary_name_Raffles Institution (Secondary),4.294121534845076e-06
nearest_mrt_name_Kaki Bukit,4.282559728975053e-06
remaining_lease_94 years 02 months,4.2660293736820284e-06
nearest_mall_name_Punggol Plaza,4.252114778825715e-06
street_name_PASIR RIS ST 11,4.231196933872016e-06
street_name_ANCHORVALE CRES,4.225807646438356e-06
nearest_supermarket_name_FP4,4.213637542842787e-06
nearest_supermarket_name_FP39,4.1815089026904775e-06
nearest_top_primary_name_Kuo Chuan Presbyterian Primary School,4.179499231008974e-06
nearest_hospital_name_Woodlands Health Campus,4.1777544261489276e-06
nearest_supermarket_name_FP118,4.1604271543117344e-06
street_name_PUNGGOL WAY,4.153110553418181e-06
nearest_mrt_name_MacPherson,4.151073125850109e-06
nearest_top_primary_name_Maris Stella High (Primary Section),4.150320571137226e-06
within_5km_hospital,4.150141915884587e-06
nearest_top_primary_name_Nan Hua Primary School,4.1357370924526006e-06
town_SERANGOON,4.1287584100792855e-06
street_name_BT MERAH VIEW,4.115873063503865e-06
nearest_mrt_name_Khatib,4.106526085636191e-06
nearest_supermarket_name_SS18,4.077353956268408e-06
street_name_SENGKANG CTRL,4.07620724845684e-06
nearest_top_primary_name.1_St. Anthony’s Primary School,4.06099451067557e-06
street_name_WOODLANDS AVE 5,4.044908985988993e-06
street_name_SERANGOON AVE 2,4.03105796872703e-06
within_1km_supermarket,4.024793414452295e-06
nearest_top_secondary_name_River Valley High School,4.022024799520679e-06
month_2017-12-01,4.019864696072069e-06
remaining_lease_94 years 06 months,3.999810329341897e-06
nearest_supermarket_name_GT24,3.993459312895726e-06
street_name_CLEMENTI AVE 2,3.958178371498274e-06
street_name_ELIAS RD,3.937566060466367e-06
nearest_top_primary_name.1_Kuo Chuan Presbyterian Primary School,3.933797437541976e-06
nearest_top_secondary_name_CHIJ Secondary (Toa Payoh),3.899309954343633e-06
street_name_YISHUN CTRL 1,3.895088802717937e-06
nearest_top_primary_name.1_Tao Nan School,3.880888458101133e-06
street_name_FAJAR RD,3.876643172362678e-06
nearest_hawker_name_Tekka Centre,3.872241247802333e-06
street_name_HOLLAND AVE,3.869603199700699e-06
street_name_BT PURMEI RD,3.844848916401702e-06
block_12,3.839768886695054e-06
nearest_supermarket_name_FP29,3.83357431357555e-06
nearest_supermarket_name_GT37,3.832748605141839e-06
remaining_lease_94 years 03 months,3.830120270163974e-06
nearest_top_primary_name.1_Nan Hua Primary School,3.818897135068884e-06
nearest_mrt_name_Outram Park (NEL),3.816191976089255e-06
nearest_supermarket_name_FP9,3.7990427219476984e-06
street_name_YISHUN ST 20,3.7960058137624635e-06
street_name_PUNGGOL DR,3.772302015625409e-06
block_14,3.7718856946952254e-06
nearest_supermarket_name_FP80,3.7615577124829935e-06
street_name_BEDOK STH AVE 2,3.73686720857647e-06
remaining_lease_94 years 04 months,3.736043453812874e-06
nearest_mall_name_Vista Point,3.725116200714423e-06
nearest_bus_interchange_name_Pasir Ris Interchange,3.7130799996179915e-06
nearest_supermarket_name_FP65,3.6359558657438697e-06
nearest_mrt_name_Bedok North,3.618199503209974e-06
nearest_top_primary_name_Pasir Ris Primary School,3.6164532123120856e-06
street_name_BISHAN ST 22,3.61229548406449e-06
month_2019-02-01,3.6037257675804635e-06
nearest_mrt_name_Rochor,3.5746490347658557e-06
street_name_BISHAN ST 12,3.5742472047657387e-06
street_name_SERANGOON AVE 4,3.570619404816013e-06
nearest_mrt_name_Ubi,3.5538655008461014e-06
nearest_supermarket_name_SS52,3.553089857868173e-06
nearest_mrt_name_Braddell,3.531828430285064e-06
street_name_PASIR RIS ST 51,3.5084632499372283e-06
month_2018-01-01,3.5067300467266376e-06
nearest_top_primary_name.1_Pasir Ris Primary School,3.494378726296299e-06
street_name_HOUGANG AVE 10,3.4866150911664945e-06
street_name_PUNGGOL CTRL,3.4813812689097634e-06
town_JURONG EAST,3.476563789703153e-06
nearest_supermarket_name_FP26,3.4662607849868127e-06
nearest_supermarket_name_FP10,3.465828359203503e-06
nearest_supermarket_name_SS6,3.4574830938246864e-06
nearest_supermarket_name_SS1,3.4528002039665385e-06
street_name_ANG MO KIO ST 52,3.447227004001675e-06
nearest_mrt_name_Geylang Bahru,3.4335978254313906e-06
town_BUKIT MERAH,3.4127809862351914e-06
nearest_mrt_name_Serangoon,3.4064817281957194e-06
nearest_mrt_name_Bedok Reservoir,3.381008079819939e-06
nearest_supermarket_name_SS39,3.3540680288421827e-06
block_257,3.346644618336101e-06
nearest_supermarket_name_FP77,3.3354592389740902e-06
nearest_supermarket_name_SS21,3.3258994216296353e-06
nearest_top_primary_name.1_Anglo-Chinese School (Junior),3.298620594739984e-06
nearest_supermarket_name_SS64,3.2893295818665897e-06
street_name_KLANG LANE,3.282850663488495e-06
nearest_top_primary_name_St. Anthony’s Primary School,3.261650064688603e-06
street_name_TAMPINES CTRL 7,3.2528244625290975e-06
nearest_hawker_name_Old Airport Road Food Centre,3.252615446515751e-06
nearest_mrt_name_Woodlands,3.222153349956604e-06
nearest_supermarket_name_SS72,3.2162587528577664e-06
nearest_hospital_name_Khoo Teck Puat Hospital,3.1839530321079957e-06
remaining_lease_95 years 01 month,3.1838461887122223e-06
nearest_top_primary_name_Anglo-Chinese School (Junior),3.1709241885901127e-06
nearest_mrt_name_Lakeside,3.1621914095368347e-06
nearest_supermarket_name_FP46,3.161765419714417e-06
postal_code_562309,3.1506474761116875e-06
nearest_supermarket_name_SS80,3.138129124480782e-06
nearest_mall_name_White Sands,3.1345568797614064e-06
block_309A,3.130643913878567e-06
nearest_supermarket_name_SS37,3.1149972083054344e-06
postal_code_460014,3.107888116667992e-06
nearest_top_primary_name.1_Rulang Primary School,3.075889722719707e-06
remaining_lease_93 years 02 months,3.0739050649790897e-06
nearest_supermarket_name_FP33,3.0730630295048175e-06
postal_code_570257,3.056845923401878e-06
street_name_EDGEDALE PLAINS,3.043012543775534e-06
street_name_BISHAN ST 11,3.037689628687084e-06
nearest_mrt_name_Redhill,3.0202024427764803e-06
block_50,3.009664517935513e-06
remaining_lease_59 years 02 months,2.998956436016801e-06
nearest_supermarket_name_FP106,2.9902334204750147e-06
town_JURONG WEST,2.9874914790142466e-06
street_name_GANGSA RD,2.98356768919224e-06
nearest_supermarket_name_SS77,2.9655600673949703e-06
nearest_bus_interchange_name_Sembawang Interchange,2.954275570262843e-06
nearest_supermarket_name_FP81,2.9477189851785125e-06
nearest_supermarket_name_FP91,2.9387574048754274e-06
nearest_supermarket_name_FP20,2.896627993417218e-06
nearest_supermarket_name_FP31,2.8927972979997317e-06
remaining_lease_75 years 09 months,2.891401037634433e-06
remaining_lease_92 years 07 months,2.8810043429161075e-06
nearest_mrt_name_Eunos,2.880199997861494e-06
remaining_lease_94 years 01 month,2.8675643999310578e-06
street_name_BEDOK NTH RD,2.8537220413636284e-06
remaining_lease_93 years 11 months,2.7888234714879045e-06
nearest_top_primary_name_Rulang Primary School,2.7705149606757185e-06
street_name_BEDOK NTH ST 3,2.770480071544212e-06
nearest_supermarket_name_FP48,2.7611838863290042e-06
town_PASIR RIS,2.7556457768750273e-06
street_name_ANG MO KIO AVE 6,2.7545487876375372e-06
street_name_STIRLING RD,2.7539155937519668e-06
postal_code_272012,2.753449776713457e-06
remaining_lease_88 years 06 months,2.7385033146069496e-06
remaining_lease_59 years 06 months,2.7291848043166887e-06
remaining_lease_65 years 07 months,2.7277086556244665e-06
street_name_WOODLANDS AVE 1,2.7178802079691846e-06
nearest_mall_name_Queensway Shopping Centre,2.70741710272037e-06
nearest_supermarket_name_FP12,2.7071728324377553e-06
remaining_lease_93 years 10 months,2.704818281811316e-06
postal_code_560353,2.6921910370468136e-06
nearest_mrt_name_Dover,2.6902485952768733e-06
remaining_lease_59 years 11 months,2.6827227611425845e-06
remaining_lease_59 years 05 months,2.671761850437971e-06
nearest_supermarket_name_FP51,2.6642165402978825e-06
nearest_supermarket_name_FP7,2.6427554386568226e-06
nearest_top_secondary_name_Nanyang Girls' High School,2.638585857364071e-06
remaining_lease_61 years 09 months,2.63609896346013e-06
street_name_HOUGANG ST 32,2.6326901336084317e-06
street_name_BOON KENG RD,2.630799408252287e-06
nearest_hospital_name_Sengkang General Hospital,2.6276964583896838e-06
nearest_supermarket_name_SS71,2.6216060360570853e-06
nearest_mrt_name_Tai Seng,2.6061452600643798e-06
street_name_PAYA LEBAR WAY,2.5955352827055736e-06
nearest_supermarket_name_GT28,2.5877830026924706e-06
remaining_lease_92 years,2.565540396891345e-06
nearest_supermarket_name_SS33,2.559735505990775e-06
remaining_lease_94 years,2.5533416083009486e-06
remaining_lease_64 years 04 months,2.5462013814956452e-06
nearest_mrt_name_Admiralty,2.5415452248831672e-06
remaining_lease_95 years 02 months,2.5342027060931356e-06
street_name_CHOA CHU KANG AVE 2,2.5337223756075237e-06
nearest_supermarket_name_FP8,2.532048326502909e-06
street_name_JURONG EAST ST 21,2.5246671377490637e-06
remaining_lease_93 years 05 months,2.514891764778072e-06
remaining_lease_93 years 09 months,2.4994960559645814e-06
nearest_supermarket_name_FP76,2.4876256243170566e-06
nearest_mall_name_Jem,2.481968781466328e-06
remaining_lease_67 years 05 months,2.4764623249386705e-06
remaining_lease_93 years 03 months,2.470983918114453e-06
street_name_JURONG EAST ST 13,2.468521934389297e-06
street_name_COMPASSVALE LANE,2.461760455871411e-06
remaining_lease_93 years 08 months,2.46065101487751e-06
remaining_lease_88 years 09 months,2.4458047648257642e-06
remaining_lease_73 years 09 months,2.443600123511198e-06
nearest_supermarket_name_CS6,2.4423244425175086e-06
block_103,2.4342962958902553e-06
remaining_lease_92 years 10 months,2.4250198172375223e-06
nearest_supermarket_name_GT38,2.4186146593263926e-06
nearest_supermarket_name_SS85,2.415170117736472e-06
nearest_supermarket_name_SS81,2.4130305119331002e-06
nearest_mrt_name_Chinese Garden,2.376583809523879e-06
nearest_supermarket_name_FP71,2.3571720161846483e-06
street_name_JLN RUMAH TINGGI,2.3550359366459022e-06
postal_code_650512,2.3458604960259464e-06
remaining_lease_69 years 05 months,2.3228304317560756e-06
nearest_jc_name_River Valley High School (JC Section),2.3050443256219934e-06
street_name_PASIR RIS ST 52,2.3022068013104166e-06
noise_category_High,2.3011531299661124e-06
nearest_mall_name_Downtown East (E!Hub / Market Square),2.2984265088294277e-06
remaining_lease_93 years 04 months,2.295604868684458e-06
remaining_lease_93 years 07 months,2.281562236971456e-06
street_name_BEDOK RESERVOIR CRES,2.278477055939692e-06
nearest_mall_name_Sun Plaza (Sembawang),2.2743911348559607e-06
street_name_SENGKANG EAST WAY,2.2646512202219033e-06
remaining_lease_60 years 05 months,2.2586500655986216e-06
street_name_STRATHMORE AVE,2.2551628715411157e-06
street_name_WOODLANDS DR 73,2.2533413975565233e-06
street_name_JURONG WEST ST 65,2.2341697272127833e-06
street_name_CLEMENTI AVE 3,2.2289587282822216e-06
street_name_ANG MO KIO AVE 1,2.2275066424818927e-06
remaining_lease_92 years 04 months,2.2201113473577726e-06
remaining_lease_64 years 02 months,2.2196786102385603e-06
street_name_TAMPINES AVE 5,2.205055951548272e-06
nearest_mrt_name_Yishun,2.1857582297237074e-06
nearest_mrt_name_Tanjong Pagar,2.1840327892924792e-06
street_name_COMPASSVALE WALK,2.183712977303932e-06
month_2017-02-01,2.1771052199822858e-06
remaining_lease_63 years 08 months,2.1652486584169043e-06
nearest_mall_name_The Seletar Mall (Fernvale),2.1556521433424966e-06
nearest_supermarket_name_FP36,2.1503634791393263e-06
street_name_CASSIA CRES,2.1498195060051114e-06
remaining_lease_64 years 01 month,2.1339229696946443e-06
street_name_TAMPINES ST 45,2.1263736978087812e-06
street_name_CIRCUIT RD,2.1262217892176373e-06
remaining_lease_92 years 11 months,2.115782345049242e-06
street_name_BEDOK NTH AVE 2,2.1091689382642423e-06
street_name_BISHAN ST 24,2.1022584588045873e-06
block_353,2.0985357624186683e-06
street_name_BT PANJANG RING RD,2.092949687375128e-06
remaining_lease_90 years 06 months,2.0903718008680945e-06
nearest_supermarket_name_GT30,2.0885599679083386e-06
nearest_top_secondary_name_CHIJ Katong Convent,2.087335263469539e-06
remaining_lease_73 years 10 months,2.074108829407038e-06
nearest_supermarket_name_SS63,2.0515831342692696e-06
nearest_supermarket_name_FP22,2.045479043965977e-06
street_name_YISHUN AVE 4,2.0446306794270057e-06
remaining_lease_88 years 08 months,2.0419968731466448e-06
nearest_mrt_name_Woodlands South,2.040150477924935e-06
remaining_lease_93 years,2.020551731135187e-06
nearest_supermarket_name_FP122,2.0152236907480296e-06
street_name_ANG MO KIO AVE 3,2.0065046726041964e-06
nearest_supermarket_name_GT1,1.9984922812799057e-06
remaining_lease_64 years 09 months,1.9913818755913308e-06
street_name_HOUGANG AVE 7,1.991356143993277e-06
block_7,1.9850183278440177e-06
block_35,1.9761654128594336e-06
remaining_lease_81 years 01 month,1.9760481251769814e-06
remaining_lease_79 years 03 months,1.96687808121712e-06
street_name_BEDOK NTH ST 1,1.9594185373543444e-06
street_name_ST. GEORGE'S RD,1.9550307186540494e-06
nearest_supermarket_name_FP59,1.9527603080876948e-06
block_23,1.951406659295378e-06
nearest_mrt_name_Commonwealth,1.9294678082220086e-06
nearest_mrt_name_Simei,1.9282976679080595e-06
street_name_SIN MING AVE,1.9274290479028672e-06
nearest_supermarket_name_SS17,1.90903747637971e-06
block_9,1.9044968610784838e-06
remaining_lease_93 years 01 month,1.8936166950661508e-06
nearest_supermarket_name_CS1,1.891406147324345e-06
block_8,1.8889980955378047e-06
street_name_LOMPANG RD,1.887832783887048e-06
street_name_ANG MO KIO AVE 10,1.887806477787063e-06
street_name_YISHUN CTRL,1.8807583341528902e-06
block_10,1.8797439156517081e-06
block_18A,1.8767467001886442e-06
remaining_lease_71 years 07 months,1.8748648689372522e-06
remaining_lease_90 years 05 months,1.8740630647897437e-06
remaining_lease_93 years 06 months,1.8609398850129444e-06
street_name_BISHAN ST 23,1.8522159985620388e-06
remaining_lease_76 years 07 months,1.8517946013741986e-06
street_name_TAMAN HO SWEE,1.8512593365939863e-06
remaining_lease_92 years 08 months,1.8508881204525013e-06
nearest_supermarket_name_SS43,1.8489263103607358e-06
block_117,1.8469245851770438e-06
remaining_lease_60 years 04 months,1.8448654146213264e-06
nearest_mall_name_Northpoint City (Yishun),1.8429499273807501e-06
street_name_WOODLANDS DR 14,1.8307519967865472e-06
remaining_lease_59 years 08 months,1.8268606746707524e-06
postal_code_530853,1.8226109672901552e-06
remaining_lease_91 years 10 months,1.821745579564851e-06
postal_code_272018,1.8211823572407175e-06
block_512,1.819193643763056e-06
block_1,1.8172321104884254e-06
remaining_lease_76 years 11 months,1.8071709969105327e-06
street_name_ANG MO KIO AVE 5,1.8016018131224333e-06
remaining_lease_65 years 02 months,1.8005662862611236e-06
remaining_lease_53 years 01 month,1.7991096598748186e-06
street_name_BT BATOK ST 21,1.792634217354616e-06
remaining_lease_61 years 03 months,1.7906033613560277e-06
nearest_supermarket_name_SS31,1.7843234102876007e-06
nearest_supermarket_name_SS45,1.7792773117054713e-06
nearest_supermarket_name_SS59,1.7790776676332944e-06
nearest_supermarket_name_FP99,1.772498776189809e-06
block_118,1.7713363716239727e-06
nearest_supermarket_name_FP45,1.7697138944462506e-06
street_name_LENGKOK BAHRU,1.7652566983490946e-06
nearest_mall_name_Oasis Terraces,1.754061935751129e-06
nearest_supermarket_name_SS73,1.7519757821964076e-06
street_name_REDHILL RD,1.7498973940099643e-06
nearest_supermarket_name_GT22,1.7430181623065153e-06
nearest_supermarket_name_GT31,1.7393745245355268e-06
street_name_TG PAGAR PLAZA,1.7390471311275979e-06
nearest_supermarket_name_GT19,1.730752955286808e-06
remaining_lease_92 years 05 months,1.7264635921439587e-06
remaining_lease_78 years 01 month,1.7255366288932516e-06
street_name_HOUGANG AVE 2,1.7233528330581234e-06
postal_code_120117,1.717660699206415e-06
remaining_lease_75 years 02 months,1.7144925746317824e-06
nearest_bus_interchange_name_Yishun Interchange,1.7067364959365822e-06
block_517D,1.7052088119675137e-06
nearest_supermarket_name_FP2,1.6953644541697993e-06
remaining_lease_74 years 05 months,1.694525040725993e-06
street_name_HOUGANG AVE 4,1.691854226577929e-06
remaining_lease_87 years 01 month,1.688883801370452e-06
street_name_UPP SERANGOON CRES,1.6857390846723706e-06
street_name_SIMS DR,1.682012827461659e-06
street_name_LOR 2 TOA PAYOH,1.6766288549046446e-06
remaining_lease_62 years 10 months,1.6754027416104731e-06
